name,id,date,competition,venue,indoor,disciplineCode,disciplineNameUrlSlug,typeNameUrlSlug,discipline,country,category,race,place,mark,wind,notlegal,resultscore,remark,__typename
Celeste Mucci,14555113,12-Jun-21,"Oceania Invitational 2, Performance Centre, Gold Coast","Performance Centre, Gold Coast (AUS)",FALSE,100H,100-metres-hurdles,hurdles,100 Metres Hurdles,AUS,D,F,3,13.35,2.7,TRUE,1087,,resultsByDateResults
Celeste Mucci,14555113,12-Jun-21,"Oceania Invitational 2, Performance Centre, Gold Coast","Performance Centre, Gold Coast (AUS)",FALSE,4X1,4x100-metres-relay,relays,4x100 Metres Relay,AUS,D,F,4,47.3,,FALSE,1001,,resultsByDateResults
Celeste Mucci,14555113,20-Jun-21,"Festival of Athletics, Sports Reserve, Townsville","Sports Reserve, Townsville (AUS)",FALSE,100H,100-metres-hurdles,hurdles,100 Metres Hurdles,AUS,D,F,3,13.28,-2.2,FALSE,1125,,resultsByDateResults
Celeste Mucci,14555113,27-Jun-21,"AACT Winter Series #3, AIS Athletics Track, Canberra","AIS Athletics Track, Canberra (AUS)",FALSE,100H,100-metres-hurdles,hurdles,100 Metres Hurdles,AUS,F,F,1,13.13,2.3,TRUE,1119,,resultsByDateResults
Celeste Mucci,14555113,27-Nov-21,"AVSL Round 3, Landy Field, Geelong","Landy Field, Geelong (AUS)",FALSE,100,100-metres,sprints,100 Metres,AUS,F,F1,1,11.39,5,TRUE,1086,,resultsByDateResults
Celeste Mucci,14555113,18-Dec-21,"AVSL Round 6, Meadowglen Stadium, Epping, Melbourne","Meadowglen Stadium, Epping, Melbourne (AUS)",FALSE,100H,100-metres-hurdles,hurdles,100 Metres Hurdles,AUS,F,F1,1,13.95,-3.1,FALSE,1043,,resultsByDateResults
Celeste Mucci,14555113,8-Jan-22,"HVC Meet #2, Lakeside Stadium, Melbourne","Lakeside Stadium, Melbourne (AUS)",FALSE,100,100-metres,sprints,100 Metres,AUS,F,F1,1,11.65,0.2,FALSE,1062,,resultsByDateResults
Celeste Mucci,14555113,8-Jan-22,"HVC Meet #2, Lakeside Stadium, Melbourne","Lakeside Stadium, Melbourne (AUS)",FALSE,100H,100-metres-hurdles,hurdles,100 Metres Hurdles,AUS,F,F,1,13.28,1.2,FALSE,1112,,resultsByDateResults
Celeste Mucci,14555113,15-Jan-22,"AVSL Round 7, Lakeside Stadium, Melbourne","Lakeside Stadium, Melbourne (AUS)",FALSE,100,100-metres,sprints,100 Metres,AUS,F,F15,1,11.92,-0.7,FALSE,1011,,resultsByDateResults
Celeste Mucci,14555113,15-Jan-22,"AVSL Round 7, Lakeside Stadium, Melbourne","Lakeside Stadium, Melbourne (AUS)",FALSE,100H,100-metres-hurdles,hurdles,100 Metres Hurdles,AUS,F,F1,1,13.28,1.6,FALSE,1112,,resultsByDateResults
Celeste Mucci,14555113,29-Jan-22,"AACT Ch., AIS Athletics Track, Canberra","AIS Athletics Track, Canberra (AUS)",FALSE,100,100-metres,sprints,100 Metres,AUS,E,H3,1,11.66,0.5,FALSE,1060,,resultsByDateResults
Celeste Mucci,14555113,29-Jan-22,"AACT Ch., AIS Athletics Track, Canberra","AIS Athletics Track, Canberra (AUS)",FALSE,100,100-metres,sprints,100 Metres,AUS,E,F1,,DNS,-1.6,FALSE,0,,resultsByDateResults
Celeste Mucci,14555113,29-Jan-22,"AACT Ch., AIS Athletics Track, Canberra","AIS Athletics Track, Canberra (AUS)",FALSE,100H,100-metres-hurdles,hurdles,100 Metres Hurdles,AUS,E,H,3,13.38,0.3,FALSE,1099,,resultsByDateResults
Celeste Mucci,14555113,29-Jan-22,"AACT Ch., AIS Athletics Track, Canberra","AIS Athletics Track, Canberra (AUS)",FALSE,100H,100-metres-hurdles,hurdles,100 Metres Hurdles,AUS,E,F,1,13.09,0.1,FALSE,1138,,resultsByDateResults
Celeste Mucci,14555113,20-Feb-22,"NSW State Ch., SOPAC, Sydney","SOPAC, Sydney (AUS)",FALSE,100H,100-metres-hurdles,hurdles,100 Metres Hurdles,AUS,E,H1,1,13.25,1,FALSE,1116,,resultsByDateResults
Celeste Mucci,14555113,20-Feb-22,"NSW State Ch., SOPAC, Sydney","SOPAC, Sydney (AUS)",FALSE,100H,100-metres-hurdles,hurdles,100 Metres Hurdles,AUS,E,F,1,12.99,1,FALSE,1151,,resultsByDateResults
Celeste Mucci,14555113,12-Mar-22,"Sydney Track Classic, SOPAC, Sydney","SOPAC, Sydney (AUS)",FALSE,100,100-metres,sprints,100 Metres,AUS,C,F,4,11.53,0.3,FALSE,1087,,resultsByDateResults
Celeste Mucci,14555113,12-Mar-22,"Sydney Track Classic, SOPAC, Sydney","SOPAC, Sydney (AUS)",FALSE,100H,100-metres-hurdles,hurdles,100 Metres Hurdles,AUS,C,F,2,13.02,-0.2,FALSE,1148,,resultsByDateResults
Celeste Mucci,14555113,19-Mar-22,"Melbourne Track Classic, Lakeside Stadium, Melbourne","Lakeside Stadium, Melbourne (AUS)",FALSE,100,100-metres,sprints,100 Metres,AUS,C,F1,1,11.49,1.7,FALSE,1095,,resultsByDateResults
Celeste Mucci,14555113,2-Apr-22,"Australian Ch., SOPAC, Sydney","SOPAC, Sydney (AUS)",FALSE,100H,100-metres-hurdles,hurdles,100 Metres Hurdles,AUS,B,H2,1,13.12,2.6,TRUE,1119,,resultsByDateResults
Celeste Mucci,14555113,2-Apr-22,"Australian Ch., SOPAC, Sydney","SOPAC, Sydney (AUS)",FALSE,100H,100-metres-hurdles,hurdles,100 Metres Hurdles,AUS,B,F,2,12.96,0.5,FALSE,1155,,resultsByDateResults
Celeste Mucci,14555113,9-Apr-22,"Brisbane Track Classic, QSAC, Nathan, Brisbane","QSAC, Nathan, Brisbane (AUS)",FALSE,100H,100-metres-hurdles,hurdles,100 Metres Hurdles,AUS,B,F,2,13.05,-0.9,FALSE,1148,,resultsByDateResults
Celeste Mucci,14555113,29-Apr-22,"Mikio Oda Memorial Athletics Meet, Municipal Stadium, Hiroshima","Municipal Stadium, Hiroshima (JPN)",FALSE,100H,100-metres-hurdles,hurdles,100 Metres Hurdles,JPN,C,H1,2,13.66,-0.5,FALSE,1065,,resultsByDateResults
Celeste Mucci,14555113,29-Apr-22,"Mikio Oda Memorial Athletics Meet, Municipal Stadium, Hiroshima","Municipal Stadium, Hiroshima (JPN)",FALSE,100H,100-metres-hurdles,hurdles,100 Metres Hurdles,JPN,C,F1,1,13.21,-2.8,FALSE,1137,,resultsByDateResults
Celeste Mucci,14555113,1-May-22,"Kinami Michitaka Memorial Meet, Yanmar Stadium Nagai, Osaka","Yanmar Stadium Nagai, Osaka (JPN)",FALSE,100H,100-metres-hurdles,hurdles,100 Metres Hurdles,JPN,C,H2,1,13.42,-0.1,FALSE,1094,,resultsByDateResults
Celeste Mucci,14555113,1-May-22,"Kinami Michitaka Memorial Meet, Yanmar Stadium Nagai, Osaka","Yanmar Stadium Nagai, Osaka (JPN)",FALSE,100H,100-metres-hurdles,hurdles,100 Metres Hurdles,JPN,C,F,1,13.08,-0.6,FALSE,1142,,resultsByDateResults
Celeste Mucci,14555113,28-May-22,"Gold Coast Invitational, Performance Centre, Gold Coast","Performance Centre, Gold Coast (AUS)",FALSE,100H,100-metres-hurdles,hurdles,100 Metres Hurdles,AUS,F,F,1,13.03,1.9,FALSE,1146,,resultsByDateResults
Celeste Mucci,14555113,9-Jun-22,"Oceania Athletics Championships, Aquatic and Recreation Centre, Mackay","Aquatic and Recreation Centre, Mackay (AUS)",FALSE,100H,100-metres-hurdles,hurdles,100 Metres Hurdles,AUS,GL,F,1,12.75,3.3,TRUE,1165,,resultsByDateResults
Celeste Mucci,14555113,23-Jul-22,"World Athletics Championships, Oregon 2022, Hayward Field, Eugene, OR","Hayward Field, Eugene, OR (USA)",FALSE,100H,100-metres-hurdles,hurdles,100 Metres Hurdles,USA,OW,H3,4,13.01,1.5,FALSE,1148,,resultsByDateResults
Celeste Mucci,14555113,24-Jul-22,"World Athletics Championships, Oregon 2022, Hayward Field, Eugene, OR","Hayward Field, Eugene, OR (USA)",FALSE,100H,100-metres-hurdles,hurdles,100 Metres Hurdles,USA,OW,SF2,,DQ,-0.1,FALSE,0,,resultsByDateResults
Celeste Mucci,14555113,5-Aug-22,"XXII Commonwealth Games, Alexander Stadium, Birmingham","Alexander Stadium, Birmingham (GBR)",FALSE,100H,100-metres-hurdles,hurdles,100 Metres Hurdles,GBR,A,H2,3,12.96,2,FALSE,1155,,resultsByDateResults
Celeste Mucci,14555113,7-Aug-22,"XXII Commonwealth Games, Alexander Stadium, Birmingham","Alexander Stadium, Birmingham (GBR)",FALSE,100H,100-metres-hurdles,hurdles,100 Metres Hurdles,GBR,A,F,7,13.03,-0.2,FALSE,1147,,resultsByDateResults
Bendere Oboya,14764890,1-Jul-16,"Kelowna Jack Brow Memorial, Kelowna - U18 Events",Kelowna (CAN),FALSE,200,200-metres,sprints,200 Metres,CAN,F,F,3,26.94,1.5,FALSE,772,,resultsByDateResults
Bendere Oboya,14764890,1-Jul-16,"Kelowna Jack Brow Memorial, Kelowna - U18 Events",Kelowna (CAN),FALSE,400H,400-metres-hurdles,hurdles,400 Metres Hurdles,CAN,F,F,1,01:07.9,,FALSE,804,,resultsByDateResults
Bendere Oboya,14764890,1-Jul-16,"Kelowna Jack Brow Memorial, Kelowna - U18 Events",Kelowna (CAN),FALSE,LJ,long-jump,jumps,Long Jump,CAN,F,F,3,5.01,0.2,FALSE,786,,resultsByDateResults
Bendere Oboya,14764890,8-Oct-16,"Sydney Treloar Shield, Sydney",Sydney (AUS),FALSE,400,400-metres,sprints,400 Metres,AUS,F,F1,1,57.52,,FALSE,922,,resultsByDateResults
Bendere Oboya,14764890,22-Oct-16,"Sydney Treloar Shield, Sydney",Sydney (AUS),FALSE,400,400-metres,sprints,400 Metres,AUS,F,F1,5,57.77,,FALSE,913,,resultsByDateResults
Bendere Oboya,14764890,29-Oct-16,"Sydney NSW All-comers Series, Sydney",Sydney (AUS),FALSE,100,100-metres,sprints,100 Metres,AUS,F,F3,2,12.84,1.4,FALSE,832,,resultsByDateResults
Bendere Oboya,14764890,29-Oct-16,"Sydney NSW All-comers Series, Sydney",Sydney (AUS),FALSE,200,200-metres,sprints,200 Metres,AUS,F,F2,2,25.53,1.5,FALSE,894,,resultsByDateResults
Bendere Oboya,14764890,5-Nov-16,"Sydney All-comers, Sydney",Sydney (AUS),FALSE,200,200-metres,sprints,200 Metres,AUS,F,F2,1,26.3,-3.5,FALSE,847,,resultsByDateResults
Bendere Oboya,14764890,3-Dec-16,"Sydney NSW All-comers Series, Sydney",Sydney (AUS),FALSE,100,100-metres,sprints,100 Metres,AUS,F,F1,8,13.38,1.3,FALSE,737,,resultsByDateResults
Bendere Oboya,14764890,3-Dec-16,"Sydney NSW All-comers Series, Sydney",Sydney (AUS),FALSE,200,200-metres,sprints,200 Metres,AUS,F,F1,7,25.54,0.7,FALSE,893,,resultsByDateResults
Bendere Oboya,14764890,17-Dec-16,"Sydney NSW Club Ch., Sydney - U18 Events",Sydney (AUS),FALSE,400,400-metres,sprints,400 Metres,AUS,F,F,1,57.27,,FALSE,931,,resultsByDateResults
Bendere Oboya,14764890,14-Jan-17,"Wollongong Illawarra Track Classic, Wollongong",Wollongong (AUS),FALSE,400,400-metres,sprints,400 Metres,AUS,F,F1,3,55.67,,FALSE,988,,resultsByDateResults
Bendere Oboya,14764890,21-Jan-17,"Sydney All-comers, Sydney",Sydney (AUS),FALSE,100,100-metres,sprints,100 Metres,AUS,F,F3,1,13.34,-4.1,FALSE,767,,resultsByDateResults
Bendere Oboya,14764890,21-Jan-17,"Sydney All-comers, Sydney",Sydney (AUS),FALSE,200,200-metres,sprints,200 Metres,AUS,F,F2,1,25.22,-0.3,FALSE,923,,resultsByDateResults
Bendere Oboya,14764890,28-Jan-17,"Glendale Hunter Track Classic, Glendale",Glendale (AUS),FALSE,200,200-metres,sprints,200 Metres,AUS,F,F1,8,25.6,-2.5,FALSE,902,,resultsByDateResults
Bendere Oboya,14764890,3-Feb-17,"Sydney NSW U20 Ch., Sydney - U18 Events",Sydney (AUS),FALSE,400,400-metres,sprints,400 Metres,AUS,F,H1,1,56.8,,FALSE,948,,resultsByDateResults
Bendere Oboya,14764890,4-Feb-17,"Sydney NSW U20 Ch., Sydney - U18 Events",Sydney (AUS),FALSE,400,400-metres,sprints,400 Metres,AUS,F,F,1,55.01,,FALSE,1013,,resultsByDateResults
Bendere Oboya,14764890,17-Feb-17,"Canberra AACT Ch., Canberra",Canberra (AUS),FALSE,400,400-metres,sprints,400 Metres,AUS,F,F1,5,55.47,,FALSE,996,,resultsByDateResults
Bendere Oboya,14764890,24-Feb-17,"Sydney NSW Ch., Sydney",Sydney (AUS),FALSE,400,400-metres,sprints,400 Metres,AUS,F,H3,1,54.14,,FALSE,1045,,resultsByDateResults
Bendere Oboya,14764890,26-Feb-17,"Sydney NSW Ch., Sydney",Sydney (AUS),FALSE,400,400-metres,sprints,400 Metres,AUS,F,F,1,53.3,,FALSE,1076,,resultsByDateResults
Bendere Oboya,14764890,18-Mar-17,"Sydney Bankstown Invitational, Sydney",Sydney (AUS),FALSE,200,200-metres,sprints,200 Metres,AUS,F,F2,1,24.66,-1.3,FALSE,980,,resultsByDateResults
Bendere Oboya,14764890,26-Mar-17,"Sydney Australian U18 Ch., Sydney",Sydney (AUS),FALSE,400,400-metres,sprints,400 Metres,AUS,F,H1,1,54.43,,FALSE,1034,,resultsByDateResults
Bendere Oboya,14764890,27-Mar-17,"Sydney Australian U18 Ch., Sydney",Sydney (AUS),FALSE,400,400-metres,sprints,400 Metres,AUS,F,F,2,53.02,,FALSE,1087,,resultsByDateResults
Bendere Oboya,14764890,29-Mar-17,"Sydney Australian U18 Ch., Sydney",Sydney (AUS),FALSE,4X4,4x400-metres-relay,relays,4x400 Metres Relay,AUS,F,F,2,03:47.6,,FALSE,994,,resultsByDateResults
Bendere Oboya,14764890,2-Apr-17,"Sydney Australian Ch., Sydney",Sydney (AUS),FALSE,4X4,4x400-metres-relay,relays,4x400 Metres Relay,AUS,B,F,1,03:39.8,,FALSE,1057,,resultsByDateResults
Bendere Oboya,14764890,20-May-17,"Sydney NSW Pre Departure, Sydney",Sydney (AUS),FALSE,100,100-metres,sprints,100 Metres,AUS,F,F1,1,12.47,0,FALSE,900,,resultsByDateResults
Bendere Oboya,14764890,20-May-17,"Sydney NSW Pre Departure, Sydney",Sydney (AUS),FALSE,200,200-metres,sprints,200 Metres,AUS,F,F1,2,24.9,0.1,FALSE,951,,resultsByDateResults
Bendere Oboya,14764890,20-May-17,Campbelltown,Campbelltown (AUS),FALSE,100,100-metres,sprints,100 Metres,AUS,F,F,1,12.47,0,FALSE,900,,resultsByDateResults
Bendere Oboya,14764890,20-May-17,Campbelltown,Campbelltown (AUS),FALSE,200,200-metres,sprints,200 Metres,AUS,F,F,2,24.9,0.1,FALSE,951,,resultsByDateResults
Bendere Oboya,14764890,20-Jul-17,"Nassau Commonwealth Youth Games, Nassau",Nassau (BAH),FALSE,400,400-metres,sprints,400 Metres,BAH,E,H2,1,53.77,,FALSE,1059,,resultsByDateResults
Bendere Oboya,14764890,21-Jul-17,"Nassau Commonwealth Youth Games, Nassau",Nassau (BAH),FALSE,400,400-metres,sprints,400 Metres,BAH,E,F,1,52.69,,FALSE,1100,,resultsByDateResults
Bendere Oboya,14764890,23-Jul-17,"Nassau Commonwealth Youth Games, Nassau",Nassau (BAH),FALSE,4X4,4x400-metres-relay,relays,4x400 Metres Relay Mixed,BAH,E,F,1,03:25.1,,FALSE,0,,resultsByDateResults
Bendere Oboya,14764890,18-Nov-17,"Sydney Blacktown All Comers, Sydney",Sydney (AUS),FALSE,200,200-metres,sprints,200 Metres,AUS,F,F1,6,25.28,1.5,FALSE,916,,resultsByDateResults
Bendere Oboya,14764890,13-Jan-18,"Wollongong Illawarra Track Challenge, Wollongong",Wollongong (AUS),FALSE,400,400-metres,sprints,400 Metres,AUS,F,F1,1,54.07,,FALSE,1047,,resultsByDateResults
Bendere Oboya,14764890,26-Jan-18,"Canberra AACT Ch., Canberra",Canberra (AUS),FALSE,400,400-metres,sprints,400 Metres,AUS,F,F1,3,53.33,,FALSE,1075,,resultsByDateResults
Bendere Oboya,14764890,2-Feb-18,"Sydney NSW Ch., Sydney",Sydney (AUS),FALSE,400,400-metres,sprints,400 Metres,AUS,F,H2,1,54.35,,FALSE,1037,,resultsByDateResults
Bendere Oboya,14764890,4-Feb-18,"Sydney NSW Ch., Sydney",Sydney (AUS),FALSE,400,400-metres,sprints,400 Metres,AUS,F,F2,2,52.48,,FALSE,1108,,resultsByDateResults
Bendere Oboya,14764890,15-Feb-18,"Gold Coast Australian Ch., Gold Coast",Gold Coast (AUS),FALSE,400,400-metres,sprints,400 Metres,AUS,B,H3,1,53.42,,FALSE,1072,,resultsByDateResults
Bendere Oboya,14764890,17-Feb-18,"Gold Coast Australian Ch., Gold Coast",Gold Coast (AUS),FALSE,400,400-metres,sprints,400 Metres,AUS,B,F,2,51.94,,FALSE,1129,,resultsByDateResults
Bendere Oboya,14764890,17-Mar-18,"Sydney Athletics Grand Prix, Sydney",Sydney (AUS),FALSE,400,400-metres,sprints,400 Metres,AUS,F,F,1,52.33,,FALSE,1114,,resultsByDateResults
Bendere Oboya,14764890,28-Mar-18,"Brisbane Queensland International Track Classic, Brisbane",Brisbane (AUS),FALSE,400,400-metres,sprints,400 Metres,AUS,E,F2,4,53,,FALSE,1088,,resultsByDateResults
Bendere Oboya,14764890,9-Apr-18,"Gold Coast Commonwealth Games, Gold Coast",Gold Coast (AUS),FALSE,400,400-metres,sprints,400 Metres,AUS,A,H3,6,55.62,,FALSE,990,,resultsByDateResults
Bendere Oboya,14764890,29-Nov-18,"Sydney Milers Club, Sydney",Sydney (AUS),FALSE,300,300-metres,sprints,300 Metres,AUS,F,F,1,38.32,,FALSE,1047,,resultsByDateResults
Bendere Oboya,14764890,4-Dec-18,"Sydney Campbelltown Night Of Sprints, Sydney",Sydney (AUS),FALSE,300,300-metres,sprints,300 Metres,AUS,F,F,1,37.02,,FALSE,0,MIX,resultsByDateResults
Bendere Oboya,14764890,4-Dec-18,"Sydney Campbelltown Night Of Sprints, Sydney - Mixed Races",Sydney (AUS),FALSE,300,300-metres,sprints,300 Metres,AUS,F,F1,,37.02,,FALSE,0,MIX,resultsByDateResults
Bendere Oboya,14764890,12-Jan-19,"Illawarra Track Classic, Wollongong",Wollongong (AUS),FALSE,400,400-metres,sprints,400 Metres,AUS,F,F1,1,53.45,,FALSE,1071,,resultsByDateResults
Bendere Oboya,14764890,19-Jan-19,"Treloar Shield, Sydney",Sydney (AUS),FALSE,400,400-metres,sprints,400 Metres,AUS,F,F1,1,53.81,,FALSE,1057,,resultsByDateResults
Bendere Oboya,14764890,9-Feb-19,"AACT Ch., Canberra",Canberra (AUS),FALSE,400,400-metres,sprints,400 Metres,AUS,E,F1,1,53.62,,FALSE,1064,,resultsByDateResults
Bendere Oboya,14764890,23-Feb-19,"Track Classic, Sydney",Sydney (AUS),FALSE,400,400-metres,sprints,400 Metres,AUS,C,F,2,53.14,,FALSE,1083,,resultsByDateResults
Bendere Oboya,14764890,8-Mar-19,"NSW Ch., Sydney",Sydney (AUS),FALSE,400,400-metres,sprints,400 Metres,AUS,E,H1,1,53.03,,FALSE,1087,,resultsByDateResults
Bendere Oboya,14764890,9-Mar-19,"NSW Ch., Sydney",Sydney (AUS),FALSE,400,400-metres,sprints,400 Metres,AUS,E,F,1,52.29,,FALSE,1115,,resultsByDateResults
Bendere Oboya,14764890,23-Mar-19,"SOPAC All-comers, Sydney",Sydney (AUS),FALSE,400,400-metres,sprints,400 Metres,AUS,F,F1,1,52.91,,FALSE,1091,,resultsByDateResults
Bendere Oboya,14764890,4-Apr-19,"Australian Ch., Sydney",Sydney (AUS),FALSE,400,400-metres,sprints,400 Metres,AUS,B,H1,1,53.05,,FALSE,1086,,resultsByDateResults
Bendere Oboya,14764890,6-Apr-19,"Australian Ch., Sydney",Sydney (AUS),FALSE,400,400-metres,sprints,400 Metres,AUS,B,F,1,52,,FALSE,1126,,resultsByDateResults
Bendere Oboya,14764890,2-Jun-19,"AACT High Noon Series, Canberra",Canberra (AUS),FALSE,100,100-metres,sprints,100 Metres,AUS,F,F,1,12.22,0.5,FALSE,948,,resultsByDateResults
Bendere Oboya,14764890,2-Jun-19,"AACT High Noon Series, Canberra",Canberra (AUS),FALSE,200,200-metres,sprints,200 Metres,AUS,F,F,1,24.33,1.3,FALSE,1004,,resultsByDateResults
Bendere Oboya,14764890,9-Jun-19,"Bankstown Winter, Sydney",Sydney (AUS),FALSE,100,100-metres,sprints,100 Metres,AUS,F,F,1,12,1.7,FALSE,992,,resultsByDateResults
Bendere Oboya,14764890,9-Jun-19,"Bankstown Winter, Sydney",Sydney (AUS),FALSE,300,300-metres,sprints,300 Metres,AUS,F,F1,1,37.41,,FALSE,1097,,resultsByDateResults
Bendere Oboya,14764890,27-Jun-19,"Oceania Championships, Townsville",Townsville (AUS),FALSE,400,400-metres,sprints,400 Metres,AUS,GL,F,1,52.76,,FALSE,1097,,resultsByDateResults
Bendere Oboya,14764890,21-Jul-19,"Bankstown Winter T&F, The Crest Athletics Centre, Sydney","The Crest Athletics Centre, Sydney (AUS)",FALSE,300,300-metres,sprints,300 Metres,AUS,F,F1,1,37.9,,FALSE,1070,,resultsByDateResults
Bendere Oboya,14764890,30-Sep-19,"IAAF World Championships in Athletics, Khalifa International Stadium, Doha","Khalifa International Stadium, Doha (QAT)",FALSE,400,400-metres,sprints,400 Metres,QAT,OW,H2,3,51.21,,FALSE,1157,,resultsByDateResults
Bendere Oboya,14764890,1-Oct-19,"IAAF World Championships in Athletics, Khalifa International Stadium, Doha","Khalifa International Stadium, Doha (QAT)",FALSE,400,400-metres,sprints,400 Metres,QAT,OW,SF2,7,51.58,,FALSE,1143,,resultsByDateResults
Bendere Oboya,14764890,5-Oct-19,"IAAF World Championships in Athletics, Khalifa International Stadium, Doha","Khalifa International Stadium, Doha (QAT)",FALSE,4X4,4x400-metres-relay,relays,4x400 Metres Relay,QAT,OW,H1,5,03:28.6,,FALSE,1150,,resultsByDateResults
Bendere Oboya,14764890,11-Jan-20,"Illawarra Track Challenge, Kerryn McCann Athletic Centre, Wollongong","Kerryn McCann Athletic Centre, Wollongong (AUS)",FALSE,400,400-metres,sprints,400 Metres,AUS,F,F1,1,53.18,,FALSE,1081,,resultsByDateResults
Bendere Oboya,14764890,25-Jan-20,"AACT Ch., AIS Athletics Track, Canberra","AIS Athletics Track, Canberra (AUS)",FALSE,400,400-metres,sprints,400 Metres,AUS,E,F1,1,52.98,,FALSE,1089,,resultsByDateResults
Bendere Oboya,14764890,6-Feb-20,"Melbourne Track Classic, Lakeside Stadium, Melbourne","Lakeside Stadium, Melbourne (AUS)",FALSE,400,400-metres,sprints,400 Metres,AUS,D,F,1,52.06,,FALSE,1124,,resultsByDateResults
Bendere Oboya,14764890,22-Feb-20,"Sydney Track Classic, SOPAC, Sydney","SOPAC, Sydney (AUS)",FALSE,400,400-metres,sprints,400 Metres,AUS,C,F1,1,52.38,,FALSE,1112,,resultsByDateResults
Bendere Oboya,14764890,6-Mar-20,"NSW Ch., SOPAC, Sydney","SOPAC, Sydney (AUS)",FALSE,400,400-metres,sprints,400 Metres,AUS,E,H1,1,53.7,,FALSE,1061,,resultsByDateResults
Bendere Oboya,14764890,7-Mar-20,"NSW Ch., SOPAC, Sydney","SOPAC, Sydney (AUS)",FALSE,400,400-metres,sprints,400 Metres,AUS,E,F,1,52.47,,FALSE,1108,,resultsByDateResults
Bendere Oboya,14764890,24-Oct-20,"Illawong High Velocity Meet #1, Barden Ridge Athletics Track, Sydney","Barden Ridge Athletics Track, Sydney (AUS)",FALSE,60,60-metres,sprints,60 Metres,AUS,F,F1,2,7.62,1.6,FALSE,0,,resultsByDateResults
Bendere Oboya,14764890,24-Oct-20,"Illawong High Velocity Meet #1, Barden Ridge Athletics Track, Sydney","Barden Ridge Athletics Track, Sydney (AUS)",FALSE,100,100-metres,sprints,100 Metres,AUS,F,F1,2,12.2,1.3,FALSE,952,,resultsByDateResults
Bendere Oboya,14764890,24-Oct-20,"Illawong High Velocity Meet #1, Barden Ridge Athletics Track, Sydney","Barden Ridge Athletics Track, Sydney (AUS)",FALSE,200,200-metres,sprints,200 Metres,AUS,F,F1,2,24.4,0,FALSE,998,,resultsByDateResults
Bendere Oboya,14764890,7-Nov-20,"NSW Club Ch., SOPAC, Sydney","SOPAC, Sydney (AUS)",FALSE,400,400-metres,sprints,400 Metres,AUS,F,F3,1,53.12,,FALSE,1083,,resultsByDateResults
Bendere Oboya,14764890,19-Dec-20,"Albie Thomas, The Crest Athletics Centre, Sydney","The Crest Athletics Centre, Sydney (AUS)",FALSE,400,400-metres,sprints,400 Metres,AUS,F,F1,1,52.44,,FALSE,1109,,resultsByDateResults
Bendere Oboya,14764890,9-Jan-21,"Illawong High Velocity Meet #3, Barden Ridge Athletics Track, Sydney","Barden Ridge Athletics Track, Sydney (AUS)",FALSE,200,200-metres,sprints,200 Metres,AUS,F,F1,4,25.01,-0.5,FALSE,944,,resultsByDateResults
Bendere Oboya,14764890,16-Jan-21,"Illawarra Track Challenge, Kerryn McCann Athletic Centre, Wollongong","Kerryn McCann Athletic Centre, Wollongong (AUS)",FALSE,400,400-metres,sprints,400 Metres,AUS,F,F1,1,53.35,,FALSE,1075,,resultsByDateResults
Bendere Oboya,14764890,13-Feb-21,"AACT Ch., AIS Athletics Track, Canberra","AIS Athletics Track, Canberra (AUS)",FALSE,400,400-metres,sprints,400 Metres,AUS,E,F1,1,52.5,,FALSE,1107,,resultsByDateResults
Bendere Oboya,14764890,20-Feb-21,"Illawong Track Challenge, Barden Ridge Athletics Track, Sydney - Open Event","Barden Ridge Athletics Track, Sydney (AUS)",FALSE,400,400-metres,sprints,400 Metres,AUS,F,F1,1,52.44,,FALSE,1109,,resultsByDateResults
Bendere Oboya,14764890,25-Feb-21,"Bankstown Milers, The Crest Athletics Centre, Sydney - Mixed Races","The Crest Athletics Centre, Sydney (AUS)",FALSE,400,400-metres,sprints,400 Metres,AUS,F,F,,51.97,,FALSE,0,MIX,resultsByDateResults
Bendere Oboya,14764890,5-Mar-21,"NSW Open Ch., Olympic Stadium, Sydney","Olympic Stadium, Sydney (AUS)",FALSE,400,400-metres,sprints,400 Metres,AUS,E,H1,1,54.4,,FALSE,1035,,resultsByDateResults
Bendere Oboya,14764890,6-Mar-21,"NSW Open Ch., Olympic Stadium, Sydney","Olympic Stadium, Sydney (AUS)",FALSE,400,400-metres,sprints,400 Metres,AUS,E,SF1,1,52.09,,FALSE,1123,,resultsByDateResults
